Date,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Humidity,daylength
2008-07-31,26.944444444444443,0.32,29.085,29.75,5.25,27.0,6.35,66.0,866.5
2008-08-01,26.666666666666664,0.525,29.115000000000002,29.78,2.5,18.5,4.65,68.0,864.0
2008-08-02,23.055555555555557,0.0,29.259999999999998,29.915,8.5,3.0,9.2,62.0,862.0
2008-08-03,23.055555555555557,0.0,29.27,29.950000000000003,5.25,18.5,6.25,65.0,860.0
2008-08-04,26.11111111111111,1.51,29.21,29.895,3.0,18.5,9.05,70.5,857.5
2008-08-05,26.111111111111114,0.04,29.27,29.92,4.55,31.0,6.85,69.0,855.5
2008-08-06,24.444444444444443,0.005,29.32,29.990000000000002,6.1,29.5,7.5,58.0,853.5
2008-08-07,22.5,0.005,29.285,29.97,7.449999999999999,34.5,9.25,57.0,851.0
2008-08-08,21.666666666666668,0.0,29.314999999999998,30.0,4.0,1.5,7.050000000000001,55.0,848.5
2008-08-09,21.38888888888889,0.005,29.225,29.915,3.2,29.5,9.3,65.0,846.5
2008-08-10,19.444444444444443,0.0,29.335,30.009999999999998,9.3,2.0,9.45,60.0,844.0
2008-08-11,20.0,0.0,29.33,30.015,3.7,5.0,6.199999999999999,68.0,841.5
2008-08-12,20.833333333333336,0.0,29.200000000000003,29.895,3.3,10.0,3.9,64.5,839.5
2008-08-13,22.5,0.0325,29.14,29.83,3.05,7.5,4.9,63.0,837.0
2008-08-14,21.944444444444443,0.0025,29.255000000000003,29.92,7.5,3.0,8.15,67.0,834.5
2008-08-15,21.11111111111111,0.0,29.465,30.119999999999997,7.2,3.5,8.5,58.0,832.5
2008-08-16,21.666666666666668,0.0,29.43,30.119999999999997,5.6,29.0,6.45,53.0,829.5
2008-08-17,23.333333333333332,0.0,29.310000000000002,30.005000000000003,8.2,25.5,8.4,60.5,827.5
2008-08-18,23.88888888888889,0.0,29.295,29.975,6.9,26.5,7.2,55.0,824.5
2008-08-19,23.333333333333336,0.0,29.4,30.064999999999998,5.4,4.5,6.35,71.0,822.5
2008-08-20,23.055555555555557,0.0,29.43,30.11,6.65,9.5,7.550000000000001,61.5,819.5
2008-08-21,24.166666666666664,0.005,29.335,30.025,6.5,14.5,8.05,60.0,817.5
2008-08-22,26.111111111111114,0.0475,29.355,30.025,11.899999999999999,19.0,12.15,70.0,814.5
2008-08-23,26.111111111111114,0.0,29.335,30.009999999999998,7.95,24.5,9.5,67.0,812.0
2008-08-24,21.666666666666664,0.0,29.36,30.04,8.2,3.0,9.85,61.0,808.5
2008-08-25,20.833333333333336,0.0,29.384999999999998,30.07,11.899999999999999,5.0,12.25,60.0,806.0
2008-08-26,20.27777777777778,0.0,29.314999999999998,30.020000000000003,7.800000000000001,7.0,8.95,61.0,803.5
2008-08-27,21.944444444444443,0.0,29.225,29.92,4.4,8.0,5.300000000000001,59.0,800.5
2008-08-28,22.77777777777778,0.04,29.125,29.810000000000002,5.7,19.0,6.6,75.0,798.5
2008-08-29,24.166666666666664,0.0225,29.265,29.92,3.55,18.5,6.3,58.0,795.5
2008-08-30,22.77777777777778,0.0,29.415,30.08,2.3,23.5,3.5,53.5,793.0
2008-08-31,24.444444444444443,0.0,29.439999999999998,30.119999999999997,4.8,12.5,5.300000000000001,51.0,790.5
2008-09-01,25.0,0.0,29.395000000000003,30.08,7.35,13.0,7.800000000000001,44.5,787.5
2008-09-02,27.22222222222222,0.0025,29.335,30.009999999999998,3.0,19.0,4.45,50.5,785.0
2008-09-03,22.5,0.01,29.325,30.005,10.5,1.0,11.25,67.0,782.5
2008-09-04,18.333333333333336,2.79,29.104999999999997,29.810000000000002,11.399999999999999,3.0,12.3,90.0,779.5
2008-09-05,17.5,0.005,29.25,29.925,5.1,33.0,5.800000000000001,79.5,777.0
2008-09-06,18.055555555555557,0.0075,29.310000000000002,29.98,5.0,27.5,5.4,69.0,774.0
2008-09-07,18.61111111111111,0.005,29.380000000000003,30.055,6.7,26.0,7.0,60.5,771.5
2008-09-08,16.11111111111111,1.12,29.43,30.105,4.75,33.5,6.550000000000001,75.0,768.5
2008-09-09,15.0,0.005,29.48,30.17,3.5,36.0,6.15,61.0,766.0
2008-09-10,15.833333333333332,0.0,29.505,30.205,4.15,14.0,5.0,62.5,763.5
2008-09-11,19.72222222222222,0.0025,29.365,30.075,8.75,18.0,9.600000000000001,69.0,760.5
2008-09-12,21.666666666666668,0.495,29.25,29.955,6.3,22.5,6.949999999999999,88.5,758.0
2008-09-13,22.5,4.8549999999999995,29.005,29.705,6.800000000000001,21.5,9.399999999999999,91.5,755.0
2008-09-14,18.333333333333332,1.595,28.990000000000002,29.665,7.45,31.5,10.0,88.5,752.5
2008-09-15,15.0,0.0075,29.439999999999998,30.095,5.800000000000001,33.5,6.199999999999999,77.5,749.5
2008-09-16,15.833333333333332,0.0,29.494999999999997,30.185000000000002,5.3,23.5,6.0,68.5,746.0
2008-09-17,21.38888888888889,0.0,29.490000000000002,30.175,2.1500000000000004,28.5,7.55,60.0,743.0
2008-09-18,19.166666666666664,0.0,29.59,30.275,6.65,9.0,7.550000000000001,67.5,740.0
2008-09-19,19.72222222222222,0.0,29.494999999999997,30.195,5.949999999999999,18.5,6.4,61.0,737.5
2008-09-20,21.111111111111114,0.0,29.485,30.165,2.0,14.0,3.0,62.5,734.5
2008-09-21,20.833333333333336,0.0,29.575000000000003,30.25,3.4,7.0,3.9000000000000004,74.5,731.5
2008-09-22,22.22222222222222,0.0,29.619999999999997,30.305,6.800000000000001,11.5,7.65,64.0,729.0
2008-09-23,22.22222222222222,0.0,29.59,30.285,6.8,15.0,7.65,58.0,726.5
2008-09-24,21.666666666666664,0.1,29.57,30.259999999999998,2.6500000000000004,22.0,4.75,63.5,723.5
2008-09-25,21.666666666666664,0.0,29.564999999999998,30.259999999999998,6.15,4.0,6.75,70.5,721.0
2008-09-26,20.555555555555557,0.0,29.445,30.15,3.25,6.0,4.449999999999999,60.0,717.5
2008-09-27,19.72222222222222,0.0,29.36,30.049999999999997,1.3,5.0,2.9000000000000004,62.0,715.0
2008-09-28,17.77777777777778,0.0,29.435000000000002,30.119999999999997,7.25,4.0,7.6,78.0,712.0
2008-09-29,15.555555555555555,0.46499999999999997,29.285,29.994999999999997,2.55,33.0,4.6,87.0,709.5
2008-09-30,12.5,0.005,29.240000000000002,29.945,10.350000000000001,31.0,10.5,69.0,706.5
2008-10-01,12.222222222222221,0.0,29.27,29.965,11.05,33.0,11.05,60.0,704.0
2008-10-02,11.38888888888889,0.0,29.21,29.915,9.1,28.0,9.649999999999999,62.5,701.0
2008-10-03,11.666666666666666,0.01,29.369999999999997,30.045,6.25,4.5,8.0,67.5,698.5
2008-10-04,10.277777777777779,0.0,29.54,30.23,3.1500000000000004,11.0,4.35,63.0,695.5
2008-10-05,11.38888888888889,0.045,29.54,30.244999999999997,6.05,11.0,6.9,67.5,692.5
2008-10-06,16.944444444444443,0.0,29.52,30.23,9.7,11.5,9.899999999999999,56.0,690.0
2008-10-07,15.833333333333332,0.8300000000000001,29.275,30.01,9.9,13.5,11.100000000000001,73.5,687.5
2008-10-08,14.166666666666668,0.24,29.165,29.855,7.45,26.0,8.2,80.0,684.5
2008-10-09,14.722222222222221,0.0,29.384999999999998,30.05,4.7,29.0,5.3,47.0,681.5
2008-10-10,14.722222222222221,0.0,29.494999999999997,30.175,5.05,11.0,6.4,53.0,679.0
2008-10-11,19.166666666666664,0.0,29.549999999999997,30.24,4.05,14.0,5.0,55.5,676.5
2008-10-12,22.5,0.0,29.58,30.265,5.05,15.5,5.699999999999999,54.5,673.5
2008-10-13,21.38888888888889,0.0,29.505,30.205,8.0,20.0,8.399999999999999,63.5,670.5
2008-10-14,16.666666666666664,0.005,29.515,30.215,1.75,32.0,7.0,50.0,668.0
2008-10-15,13.333333333333334,0.27,29.365000000000002,30.055,3.9000000000000004,32.0,6.55,81.5,665.5
2008-10-16,10.833333333333332,0.0,29.545,30.244999999999997,6.4,35.0,7.75,61.0,663.0
2008-10-17,10.0,0.0025,29.560000000000002,30.255000000000003,6.0,36.0,7.2,67.0,659.5
2008-10-18,11.38888888888889,0.095,29.615,30.32,2.25,7.0,5.699999999999999,64.0,657.5
2008-10-19,11.11111111111111,0.0,29.53,30.244999999999997,11.3,19.0,11.65,56.5,654.5
2008-10-20,9.722222222222221,0.245,29.509999999999998,30.21,3.6,31.0,7.5,77.0,652.0
2008-10-21,8.333333333333334,0.0,29.67,30.37,6.9,2.5,8.95,65.5,649.0
2008-10-22,7.5,0.0,29.68,30.395,12.05,12.0,12.85,53.5,647.0
2008-10-23,10.0,0.125,29.53,30.27,11.05,12.0,11.3,56.0,643.5
2008-10-24,10.0,0.475,29.215,29.965,5.449999999999999,19.5,6.5,80.0,641.5
2008-10-25,8.88888888888889,0.005,29.055,29.78,12.350000000000001,22.5,12.75,75.5,638.5
2008-10-26,8.055555555555555,0.0075,29.135,29.805,17.35,27.0,18.1,59.5,636.0
2008-10-27,4.722222222222222,0.005,29.54,30.205,13.55,31.0,14.15,59.5,634.0
2008-10-28,3.611111111111111,0.0,29.57,30.299999999999997,10.2,30.0,10.600000000000001,53.0,630.5
2008-10-29,5.555555555555555,0.0,29.505,30.215,2.7,30.5,6.15,50.0,628.5
2008-10-30,8.88888888888889,0.0,29.61,30.32,9.9,19.0,9.9,53.0,626.0
2008-10-31,15.277777777777779,0.0,29.605,30.3,5.85,22.0,7.65,61.0,623.0
2009-05-01,12.222222222222221,0.03,29.295,29.98,8.25,29.0,8.55,61.0,841.0
2009-05-02,12.777777777777779,0.0,29.245,29.945,9.0,26.5,9.35,44.0,843.0
2009-05-03,14.166666666666668,0.0,29.225,29.92,4.3,26.0,4.85,42.0,845.5
2009-05-04,14.722222222222221,0.0,29.34,30.02,6.8,9.0,8.0,41.5,848.0
2009-05-05,16.11111111111111,0.0,29.25,29.95,5.3,12.5,5.95,47.0,850.0
2009-05-06,18.055555555555557,0.765,29.09,29.795,6.35,19.0,7.65,61.5,852.5
2009-05-07,19.444444444444443,0.11,29.045,29.735,8.35,24.5,9.75,60.0,855.0
2009-05-08,18.61111111111111,0.015,28.97,29.675,4.65,20.5,6.05,66.5,857.5
2009-05-09,12.777777777777779,0.0025,29.225,29.87,5.75,28.5,11.55,66.0,860.0
2009-05-10,12.5,0.01,29.439999999999998,30.11,4.9,30.0,8.7,57.0,862.0
2009-05-11,10.277777777777779,0.0,29.5,30.2,1.4,7.5,4.55,54.0,864.0
2009-05-12,13.61111111111111,0.0,29.41,30.13,9.2,16.0,9.55,41.0,866.0
2009-05-13,16.944444444444443,0.79,29.045,29.765,13.65,18.5,15.6,82.5,868.0
2009-05-14,16.38888888888889,0.0025,29.345,30.0,10.8,27.0,11.0,53.0,870.0
2009-05-15,14.444444444444445,0.5449999999999999,29.310000000000002,29.994999999999997,5.2,15.5,7.300000000000001,79.0,872.0
2009-05-16,12.5,0.02,29.384999999999998,30.05,11.0,29.5,12.45,59.0,874.0
2009-05-17,10.277777777777779,0.0,29.635,30.32,1.75,21.0,6.35,40.5,876.0
2009-05-18,12.5,0.005,29.58,30.295,9.45,19.0,9.7,41.5,878.0
2009-05-19,19.166666666666664,0.0,29.515,30.215,12.9,21.0,13.100000000000001,43.5,880.0
2009-05-20,22.77777777777778,0.0025,29.435,30.13,13.15,20.0,13.35,34.5,882.0
2009-05-21,22.5,0.0,29.41,30.09,7.949999999999999,24.0,11.850000000000001,42.5,884.0
2009-05-22,16.666666666666664,0.0,29.48,30.17,10.2,3.5,10.649999999999999,57.0,886.0
2009-05-23,18.888888888888886,0.0025,29.36,30.055,4.5,7.5,5.6,57.0,887.0
2009-05-24,17.22222222222222,0.0,29.365000000000002,30.060000000000002,10.55,3.5,10.9,55.0,888.5
2009-05-25,15.833333333333332,0.06,29.305,30.009999999999998,9.5,6.0,10.15,56.0,890.5
2009-05-26,18.333333333333336,1.555,29.104999999999997,29.814999999999998,6.6,5.5,7.3,64.0,892.5
2009-05-27,18.61111111111111,0.0125,28.985,29.675,5.2,24.0,7.75,79.5,893.5
2009-05-28,15.0,0.0,29.085,29.755000000000003,6.8,29.5,8.2,74.5,895.0
2009-05-29,17.77777777777778,0.0025,29.200000000000003,29.875,2.35,31.5,6.85,58.0,896.5
2009-05-30,18.61111111111111,0.005,29.119999999999997,29.805,2.35,28.0,6.699999999999999,49.0,897.5
2009-05-31,15.555555555555555,0.0,29.235,29.935000000000002,2.8,9.5,5.449999999999999,51.5,899.0
2009-06-01,18.61111111111111,0.635,29.22,29.884999999999998,1.1,34.0,10.55,65.0,900.5
2009-06-02,12.777777777777779,0.09,29.39,30.08,7.8500000000000005,3.0,8.6,73.0,901.5
2009-06-03,11.666666666666666,0.0,29.445,30.14,10.75,3.0,11.05,60.0,902.5
2009-06-04,13.61111111111111,0.0,29.335,30.05,4.95,4.5,6.15,49.0,903.5
2009-06-05,17.22222222222222,0.0,29.205,29.91,6.05,25.5,6.95,49.0,905.5
2009-06-06,15.0,0.0125,29.23,29.925,5.45,4.0,7.45,63.0,906.0
2009-06-07,17.77777777777778,0.0225,29.175,29.865000000000002,2.1,9.5,7.300000000000001,69.0,906.5
2009-06-08,19.72222222222222,0.375,29.085,29.765,6.15,24.5,9.6,78.5,908.0
2009-06-09,16.38888888888889,0.005,29.259999999999998,29.94,5.2,7.0,7.1,73.5,908.5
2009-06-10,16.11111111111111,0.025,29.18,29.884999999999998,8.25,4.5,8.95,66.0,909.5
2009-06-11,14.444444444444445,0.575,29.14,29.825,9.5,2.0,9.65,80.5,909.5
2009-06-12,16.38888888888889,0.005,29.27,29.95,4.7,6.5,6.25,63.5,910.5
2009-06-13,16.11111111111111,0.32,29.310000000000002,29.994999999999997,6.550000000000001,4.5,7.15,71.0,910.5
2009-06-14,18.055555555555557,0.0,29.314999999999998,30.005000000000003,4.8,4.5,5.25,57.0,911.5
2009-06-15,20.0,0.0,29.310000000000002,30.0,6.45,9.0,7.050000000000001,50.5,911.5
2009-06-16,19.166666666666664,1.15,29.18,29.880000000000003,10.75,10.5,11.25,69.0,912.5
2009-06-17,19.444444444444443,0.0,29.185000000000002,29.875,2.8,35.0,6.45,77.0,912.5
2009-06-18,21.944444444444443,0.11499999999999999,29.115,29.79,5.2,16.5,6.85,76.0,912.5
2009-06-19,24.72222222222222,2.42,29.0,29.689999999999998,6.75,18.0,11.05,74.0,913.5
2009-06-20,25.833333333333336,0.0,29.104999999999997,29.75,8.3,28.5,8.6,63.0,913.5
2009-06-21,25.555555555555557,0.0075,29.145000000000003,29.810000000000002,3.05,8.0,3.7,61.0,913.5
2009-06-22,26.38888888888889,0.075,29.119999999999997,29.78,4.65,11.5,6.4,66.0,913.0
2009-06-23,28.61111111111111,0.0,29.189999999999998,29.86,2.3,13.5,4.0,61.0,913.0
2009-06-24,28.888888888888886,0.41000000000000003,29.185000000000002,29.86,2.0,22.5,5.05,59.0,913.5
2009-06-25,29.444444444444443,0.0025,29.115,29.785,2.1,29.0,4.75,58.0,913.5
2009-06-26,25.833333333333336,0.0,29.2,29.84,6.4,4.0,8.1,54.0,912.5
2009-06-27,25.27777777777778,0.175,29.14,29.810000000000002,5.55,21.5,6.9,56.0,912.5
2009-06-28,24.166666666666664,0.0,29.04,29.72,13.649999999999999,29.0,14.1,45.5,911.5
2009-06-29,21.666666666666664,0.0,28.92,29.595,12.8,30.0,13.399999999999999,55.0,911.5
2009-06-30,17.77777777777778,0.0,28.975,29.645,8.5,30.0,8.7,67.5,911.0
2009-07-01,16.11111111111111,0.0125,29.1,29.765,7.3999999999999995,31.5,8.05,75.0,910.0
2009-07-02,19.166666666666664,0.0,29.285,29.945,7.050000000000001,31.0,8.2,65.0,909.5
2009-07-03,21.666666666666668,0.0,29.384999999999998,30.055,1.5,18.0,6.15,59.0,909.0
2009-07-04,18.333333333333336,0.16,29.285,29.985,2.6,13.5,4.25,78.0,907.5
2009-07-05,21.38888888888889,0.04,29.225,29.91,0.5,35.0,2.5,66.0,907.5
2009-07-06,23.055555555555557,0.0,29.17,29.85,5.85,30.5,6.65,50.5,906.0
2009-07-07,20.833333333333336,0.0025,29.21,29.884999999999998,5.9,7.0,7.25,59.0,906.0
2009-07-08,17.77777777777778,0.115,29.310000000000002,29.985,6.9,7.0,7.2,74.0,904.5
2009-07-09,21.38888888888889,0.0,29.380000000000003,30.060000000000002,6.15,10.5,7.1,63.5,903.0
2009-07-10,23.61111111111111,0.1,29.375,30.049999999999997,4.0,21.0,4.75,71.0,902.5
2009-07-11,24.166666666666664,0.685,29.365000000000002,30.03,5.35,30.0,7.3,57.5,901.0
2009-07-12,21.38888888888889,0.0,29.380000000000003,30.060000000000002,2.4,31.0,5.45,49.0,900.0
2009-07-13,21.666666666666664,0.0,29.384999999999998,30.060000000000002,5.3,7.0,6.6,42.5,898.0
2009-07-14,20.833333333333336,0.0,29.375,30.064999999999998,7.1,16.0,7.6,50.5,897.5
2009-07-15,24.444444444444443,0.5,29.205,29.89,10.0,24.5,13.100000000000001,62.0,896.0
2009-07-16,22.77777777777778,0.08750000000000001,29.200000000000003,29.884999999999998,9.75,28.0,10.55,56.0,894.5
2009-07-17,17.77777777777778,0.0025,29.18,29.865000000000002,10.35,29.5,10.600000000000001,64.0,893.0
2009-07-18,18.61111111111111,0.0,29.335,30.005000000000003,7.35,31.5,7.6499999999999995,62.0,891.0
2009-07-19,18.61111111111111,0.0,29.42,30.105,1.35,20.0,4.3,63.0,889.0
2009-07-20,19.444444444444443,0.0,29.39,30.085,5.65,9.5,6.0,66.5,888.5
2009-07-21,21.666666666666668,0.02,29.305,30.0,4.0,13.5,6.05,60.5,887.0
2009-07-22,22.22222222222222,0.0025,29.255000000000003,29.939999999999998,3.15,7.0,5.45,66.5,885.0
2009-07-23,21.944444444444443,0.05,29.235,29.92,2.15,16.5,5.5,64.5,883.0
2009-07-24,22.5,0.165,29.11,29.825,8.8,23.0,9.7,64.0,881.0
2009-07-25,23.333333333333332,0.0025,29.049999999999997,29.72,10.7,27.5,11.3,58.0,879.0
2009-07-26,22.77777777777778,0.0025,29.155,29.810000000000002,8.55,29.0,9.0,60.5,877.5
2009-07-27,23.61111111111111,0.025,29.17,29.855,9.25,23.0,9.85,63.0,875.5
2009-07-28,24.444444444444443,0.01,29.104999999999997,29.775,6.45,28.0,7.85,60.0,873.5
2009-07-29,22.5,0.0,29.16,29.83,4.0,19.0,7.1,48.0,871.5
2009-07-30,21.666666666666668,0.005,29.174999999999997,29.845,4.65,23.5,5.9,61.5,869.5
2009-07-31,21.666666666666664,0.0,29.259999999999998,29.93,6.050000000000001,26.5,7.0,56.0,867.5
2009-08-01,20.27777777777778,0.0075,29.21,29.905,11.1,22.5,10.95,71.5,865.0
2009-08-02,20.27777777777778,0.0,29.23,29.925,6.5,25.5,9.0,55.0,863.0
2009-08-03,24.72222222222222,0.065,29.135,29.814999999999998,11.6,21.0,11.850000000000001,58.0,861.0
2009-08-04,25.0,0.0,29.19,29.86,2.15,3.5,6.0,60.0,859.0
2009-08-05,21.944444444444443,0.0,29.369999999999997,30.04,3.3499999999999996,6.0,4.9,56.0,856.5
2009-08-06,21.944444444444443,0.0,29.415,30.085,2.4,7.5,5.45,48.5,854.5
2009-08-07,21.111111111111114,0.28,29.384999999999998,30.085,6.85,15.0,7.5,68.0,852.0
2009-08-08,26.11111111111111,0.05,29.23,29.92,12.55,21.0,13.2,74.0,850.0
2009-08-09,29.166666666666664,0.09999999999999999,29.259999999999998,29.93,11.35,23.0,12.600000000000001,65.0,847.5
2009-08-10,25.833333333333336,0.0,29.275,29.945,7.6000000000000005,26.0,8.05,64.0,845.0
2009-08-11,22.5,0.0,29.33,29.990000000000002,6.199999999999999,2.0,8.35,68.0,843.0
2009-08-12,22.5,0.0,29.415,30.08,4.6,4.5,6.45,55.0,840.5
2009-08-13,23.333333333333336,0.0,29.41,30.095,1.75,15.0,3.9,51.5,838.0
2009-08-14,25.0,0.0,29.41,30.09,5.85,21.0,6.1,54.0,836.0
2009-08-15,26.111111111111114,0.0,29.35,30.03,8.5,19.0,8.8,54.0,833.5
2009-08-16,26.666666666666664,0.45,29.305,29.979999999999997,9.4,20.5,10.149999999999999,66.0,831.0
2009-08-17,25.0,0.45999999999999996,29.310000000000002,29.990000000000002,4.85,22.0,6.65,74.0,828.5
2009-08-18,23.61111111111111,0.0,29.305,29.979999999999997,7.75,27.0,8.2,60.5,826.0
2009-08-19,22.22222222222222,0.48,29.115,29.825,5.800000000000001,16.0,8.45,68.0,823.5
2009-08-20,21.944444444444443,0.095,28.965,29.655,12.149999999999999,23.0,12.6,69.5,821.0
2009-08-21,19.166666666666664,0.10500000000000001,29.1,29.75,8.9,27.0,11.95,74.0,818.5
2009-08-22,17.5,0.0,29.335,29.994999999999997,8.6,18.5,9.9,66.0,816.0
2009-08-23,18.61111111111111,0.0,29.41,30.085,3.1,3.5,7.0,66.5,813.0
2009-08-24,19.72222222222222,0.0,29.439999999999998,30.125,4.4,21.0,5.4,68.0,810.5
2009-08-25,21.944444444444443,0.0,29.36,30.045,8.7,21.0,8.899999999999999,69.5,807.5
2009-08-26,20.0,0.7350000000000001,29.39,30.075,4.55,2.0,7.55,84.0,804.5
2009-08-27,18.055555555555557,1.0699999999999998,29.384999999999998,30.075,9.899999999999999,7.5,10.35,87.0,802.0
2009-08-28,18.333333333333336,0.25,29.21,29.925,3.0,2.0,5.550000000000001,87.0,799.5
2009-08-29,17.22222222222222,0.015,29.21,29.884999999999998,10.9,31.0,11.45,66.0,797.0
2009-08-30,15.0,0.0025,29.47,30.134999999999998,8.8,1.0,9.9,64.0,794.5
2009-08-31,14.722222222222221,0.0,29.575000000000003,30.265,5.05,3.5,6.4,58.5,791.5
2009-09-01,15.833333333333332,0.0,29.6,30.305,3.25,5.0,3.45,63.5,789.0
2009-09-02,16.944444444444443,0.0,29.535,30.240000000000002,3.65,7.0,4.5,65.0,786.5
2009-09-03,18.88888888888889,0.0,29.450000000000003,30.15,4.95,5.5,5.95,66.5,783.5
2009-09-04,18.888888888888886,0.0,29.465,30.145,3.7,4.0,4.25,66.5,781.0
2009-09-05,19.444444444444443,0.0,29.515,30.200000000000003,4.75,5.0,5.55,70.5,778.5
2009-09-06,21.38888888888889,0.017499999999999998,29.494999999999997,30.18,5.25,6.5,5.949999999999999,67.0,775.5
2009-09-07,20.555555555555557,0.0,29.415,30.09,6.05,3.5,5.45,70.5,772.5
2009-09-08,20.833333333333336,0.0,29.384999999999998,30.060000000000002,6.75,3.5,7.65,74.5,770.0
2009-09-09,22.5,0.0,29.445,30.130000000000003,6.449999999999999,6.5,7.050000000000001,72.0,767.5
2009-09-10,22.77777777777778,0.0,29.509999999999998,30.185000000000002,6.3,6.5,7.05,68.0,764.5
2009-09-11,21.666666666666668,0.0,29.465,30.16,5.75,7.5,6.15,66.0,762.0
2009-09-12,20.833333333333336,0.0,29.439999999999998,30.130000000000003,3.45,4.5,4.65,73.0,759.5
2009-09-13,20.27777777777778,0.005,29.42,30.115000000000002,2.0,7.0,3.6,61.0,756.5
2009-09-14,21.944444444444443,0.0,29.369999999999997,30.060000000000002,0.6000000000000001,23.0,2.4000000000000004,57.0,753.5
2009-09-15,22.77777777777778,0.0,29.384999999999998,30.060000000000002,6.0,2.0,7.25,60.5,751.0
2009-09-16,18.888888888888886,0.0,29.515,30.189999999999998,11.75,5.5,12.4,65.5,747.5
2009-09-17,16.666666666666664,0.0,29.48,30.175,3.95,6.5,4.800000000000001,68.5,744.5
2009-09-18,18.61111111111111,0.0,29.490000000000002,30.175,5.199999999999999,2.5,6.550000000000001,69.0,741.0
2009-09-19,19.166666666666664,0.0,29.509999999999998,30.205,3.8000000000000003,10.0,5.85,66.5,739.0
2009-09-20,17.5,0.595,29.310000000000002,30.03,6.15,7.5,7.6,76.5,736.0
2009-09-21,18.333333333333336,0.005,29.285,29.975,3.55,23.0,5.05,82.5,733.0
2009-09-22,20.555555555555557,0.02,29.310000000000002,29.975,5.2,17.5,7.5,87.0,730.0
2009-09-23,20.555555555555557,0.0,29.445,30.115000000000002,0.7,31.5,4.35,79.5,728.0
2009-09-24,20.27777777777778,0.0,29.465,30.155,4.199999999999999,6.5,4.550000000000001,81.0,725.0
2009-09-25,18.333333333333332,0.09,29.415,30.115000000000002,5.4,11.0,6.8,75.0,722.0
2009-09-26,16.38888888888889,0.0025,29.18,29.905,3.95,26.5,4.6,82.5,719.5
2009-09-27,17.22222222222222,0.27999999999999997,28.875,29.59,7.8999999999999995,22.5,10.2,69.5,716.5
2009-09-28,13.61111111111111,0.0075,28.945,29.61,20.05,28.5,20.45,58.0,713.5
2009-09-29,11.944444444444443,0.0025,29.310000000000002,29.96,8.7,33.0,10.25,65.0,710.5
2009-09-30,12.777777777777779,0.0,29.415,30.105,5.25,3.0,6.9,59.0,708.0
2009-10-01,10.555555555555555,0.74,29.155,29.9,8.95,13.0,9.1,83.0,705.5
2009-10-02,11.11111111111111,0.19,28.835,29.555,10.25,21.5,11.8,80.0,702.5
2009-10-03,11.38888888888889,0.07,29.049999999999997,29.705,8.15,26.0,8.600000000000001,81.5,699.5
2009-10-04,11.666666666666666,0.0025,29.310000000000002,29.985,8.95,27.5,9.25,67.5,697.0
2009-10-05,11.38888888888889,0.0,29.32,30.035,2.35,8.5,4.95,67.5,694.0
2009-10-06,13.055555555555557,0.04,28.935,29.655,9.15,24.0,15.0,71.5,691.0
2009-10-07,11.666666666666666,0.0,29.275,29.955,8.85,26.0,10.45,59.0,689.0
2009-10-08,10.0,0.13,29.215,29.925,4.05,20.5,5.199999999999999,86.0,686.0
2009-10-09,7.777777777777778,0.445,29.235,29.925,9.350000000000001,34.5,10.1,91.0,683.0
2009-10-10,4.722222222222222,0.0,29.52,30.21,7.6,28.5,7.949999999999999,66.0,680.5
2009-10-11,2.7777777777777777,0.0,29.635,30.355,1.3,17.0,4.9,55.5,677.5
2009-10-12,7.5,0.0125,29.47,30.189999999999998,0.6,21.5,3.65,67.0,675.0
2009-10-13,5.277777777777778,0.0,29.630000000000003,30.35,8.5,1.5,10.65,68.5,672.0
2009-10-14,7.222222222222222,0.03,29.435,30.17,10.85,9.5,11.35,71.0,669.0
2009-10-15,6.111111111111111,0.31,29.285,30.0,8.8,6.5,9.55,82.0,667.0
2009-10-16,5.833333333333333,0.06,29.435000000000002,30.13,7.6499999999999995,35.0,8.149999999999999,77.5,664.0
2009-10-17,7.222222222222222,0.0075,29.605,30.3,7.45,34.5,7.949999999999999,64.0,661.5
2009-10-18,5.833333333333333,0.0,29.52,30.255000000000003,5.949999999999999,21.0,6.550000000000001,69.0,658.5
2009-10-19,12.777777777777779,0.0,29.285,30.005000000000003,11.05,21.0,11.15,58.0,656.0
2009-10-20,13.61111111111111,0.04,29.345,30.03,5.2,19.0,6.35,72.0,653.0
2009-10-21,16.944444444444443,0.0075,29.285,29.99,11.25,21.0,11.35,66.5,650.5
2009-10-22,11.944444444444443,0.935,29.205,29.935000000000002,8.55,5.5,13.1,83.0,648.0
2009-10-23,11.38888888888889,1.09,28.765,29.48,6.4,18.5,15.8,89.5,645.5
2009-10-24,6.666666666666667,0.045,29.065,29.735,8.95,26.0,9.600000000000001,76.0,642.5
2009-10-25,11.944444444444443,0.255,29.29,29.965,5.9,19.0,7.1,70.0,640.0
2009-10-26,11.38888888888889,0.12,29.315,30.02,5.050000000000001,21.0,7.15,83.0,637.0
2009-10-27,9.444444444444445,0.11,29.215,29.94,4.95,5.0,6.75,87.5,635.0
2009-10-28,12.222222222222221,0.0,29.310000000000002,29.99,2.45,13.5,3.65,83.0,632.5
2009-10-29,12.222222222222221,0.825,29.245,29.985,11.8,14.0,12.05,86.0,629.5
