date,species,latitude,longitude,nummosquitos,wnvpresent,year,dum_species,tavg,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,humidity,daylength,tavg_lag14,humidity_lag14,resultspeed_lag14,preciptotal_lag14,dumweek_28,dumweek_29,dumweek_30,dumweek_31,dumweek_32,dumweek_33,dumweek_34,dumweek_35,dumweek_36,dumweek_37,dumweek_38,dumweek_39
2007-08-15,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,20,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.778748,-87.586427,1,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.970248,-87.787992,44,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.970248,-87.787992,49,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.999129,-87.795585,31,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.999129,-87.795585,67,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX RESTUANS,41.999129,-87.795585,1,0,2007,2,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.772846,-87.740029,7,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.772846,-87.740029,6,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.77166,-87.703047,20,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,4,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX RESTUANS,41.77166,-87.703047,1,0,2007,2,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.921177,-87.79518,5,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.921177,-87.79518,35,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,42.008314,-87.777921,12,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,38,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.916265,-87.800515,36,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,71,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX RESTUANS,41.916265,-87.800515,5,0,2007,2,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.766202,-87.562889,6,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,15,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX TERRITANS,41.766202,-87.562889,1,0,2007,0,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,42.011601,-87.811506,118,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,98,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.759346,-87.745602,5,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.759346,-87.745602,19,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,42.01743,-87.687769,5,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,1,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.754676,-87.612922,5,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,6,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.754292,-87.590773,5,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.974089,-87.824812,11,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.974089,-87.824812,25,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX RESTUANS,41.974089,-87.824812,2,0,2007,2,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.74785,-87.702716,1,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.732984,-87.649642,90,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.732984,-87.649642,44,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX RESTUANS,41.732984,-87.649642,3,0,2007,2,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.733643,-87.55551,2,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,4,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.981964,-87.812827,27,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,38,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.725517,-87.614258,3,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.725517,-87.614258,6,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.719059,-87.675088,4,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.719059,-87.675088,6,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.717753,-87.531657,34,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.717753,-87.531657,32,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.778297,-87.752411,80,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,70,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX RESTUANS,41.778297,-87.752411,5,0,2007,2,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX TERRITANS,41.778297,-87.752411,1,0,2007,0,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.878114,-87.629798,25,1,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,30,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.644612,-87.604498,15,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.644612,-87.604498,10,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.729669,-87.582699,9,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.729669,-87.582699,4,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.891126,-87.61156,9,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX RESTUANS,41.891126,-87.61156,1,0,2007,2,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.702724,-87.536497,157,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,253,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX SALINARIUS,41.702724,-87.536497,1,0,2007,0,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX TERRITANS,41.702724,-87.536497,6,0,2007,0,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.750498,-87.605294,18,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,15,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.673408,-87.599862,50,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.726465,-87.585413,3,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,7,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.723195,-87.64997,16,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.722222222222225,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,12,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.868077,-87.666901,6,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,5,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX RESTUANS,41.868077,-87.666901,3,0,2007,2,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS,41.825902,-87.667827,6,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-15,CULEX PIPIENS/RESTUANS,41.825902,-87.667827,14,0,2007,1,24.72222222222222,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,75.0,833.5,24.72222222222222,75.0,4.15,0.53,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-16,CULEX PIPIENS,41.704572,-87.565666,821,1,2007,1,21.944444444444443,0.0,29.305,29.96,3.55,1.0,5.7,79.0,831.0,24.523809523809526,75.28571428571429,4.107142857142858,0.49214285714285716,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-16,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,98,0,2007,1,21.944444444444443,0.0,29.305,29.96,3.55,1.0,5.7,79.0,831.0,24.325396825396826,75.57142857142857,4.064285714285715,0.4542857142857143,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-16,CULEX PIPIENS,41.673408,-87.599862,2532,1,2007,1,21.944444444444443,0.0,29.305,29.96,3.55,1.0,5.7,79.0,831.0,24.126984126984127,75.85714285714286,4.021428571428571,0.4164285714285714,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-16,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,104,1,2007,1,21.944444444444443,0.0,29.305,29.96,3.55,1.0,5.7,79.0,831.0,23.928571428571427,76.14285714285714,3.9785714285714286,0.3785714285714286,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-16,CULEX PIPIENS,41.726465,-87.585413,1000,1,2007,1,21.944444444444443,0.0,29.305,29.96,3.55,1.0,5.7,79.0,831.0,23.73015873015873,76.42857142857143,3.935714285714286,0.34071428571428575,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS,41.680946,-87.535198,174,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,23.531746031746028,74.92857142857143,4.067857142857143,0.3028571428571429,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,102,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,23.333333333333332,73.42857142857143,4.2,0.265,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX SALINARIUS,41.680946,-87.535198,1,0,2007,0,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,23.134920634920633,71.92857142857143,4.332142857142857,0.22714285714285715,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX TERRITANS,41.680946,-87.535198,16,0,2007,0,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,22.936507936507933,70.42857142857143,4.464285714285714,0.1892857142857143,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS,41.686398,-87.531635,60,1,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,22.738095238095237,68.92857142857143,4.596428571428572,0.15142857142857144,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,70,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,22.539682539682538,67.42857142857143,4.728571428571429,0.11357142857142857,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX TERRITANS,41.686398,-87.531635,23,0,2007,0,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,22.341269841269842,65.92857142857143,4.860714285714286,0.07571428571428572,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS,41.659112,-87.538693,279,1,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,22.142857142857142,64.42857142857143,4.992857142857143,0.03785714285714286,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,177,1,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.94444444444444,62.92857142857143,5.125,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX SALINARIUS,41.659112,-87.538693,3,0,2007,0,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.94444444444444,61.142857142857146,5.3,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS,41.702724,-87.536497,50,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.944444444444446,59.357142857142854,5.4750000000000005,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS,41.740641,-87.546587,37,1,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.944444444444446,57.57142857142857,5.65,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,30,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.94444444444444,55.785714285714285,5.825000000000001,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX TERRITANS,41.740641,-87.546587,1,0,2007,0,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.94444444444444,54.0,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS,41.737052,-87.543067,6,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.944444444444446,54.0,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS/RESTUANS,41.737052,-87.543067,4,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.944444444444446,54.0,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS,41.726465,-87.585413,651,1,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.94444444444444,54.0,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,121,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.94444444444444,54.0,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
2007-08-17,CULEX PIPIENS,41.678618,-87.559308,50,0,2007,1,21.944444444444443,0.0,29.435000000000002,30.09,6.0,31.5,7.1,54.0,828.5,21.944444444444446,54.0,6.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0
